config,policy,plx,branch,feh_true,gi,seed,p_rgb,feh_est,feh_lo,feh_hi,correct
mixture_p50,mixture,p50,RGB,-2.5,0.455,0,1.0,-2.4,-2.48,-2.28,1
mixture_p50,mixture,p50,RGB,-2.5,0.455,1,0.995,-2.46,-2.5,-2.42,1
mixture_p50,mixture,p50,RGB,-2.5,0.455,2,0.9989,-2.44,-2.5,-2.4,1
mixture_p50,mixture,p50,RGB,-2.5,0.455,3,0.9998,-2.42,-2.48,-2.32,1
mixture_p50,mixture,p50,RGB,-2.5,0.455,4,0.9593,-2.42,-2.48,-2.3,1
mixture_p50,mixture,p50,RGB,-2.5,0.455,5,1.0,-2.44,-2.48,-2.32,1
mixture_p50,mixture,p50,RGB,-2.5,0.455,6,1.0,-2.4,-2.48,-2.26,1
mixture_p50,mixture,p50,RGB,-2.5,0.455,7,1.0,-2.46,-2.5,-2.42,1
mixture_p50,mixture,p50,RGB,-2.5,0.455,8,1.0,-2.42,-2.48,-2.34,1
mixture_p50,mixture,p50,RGB,-2.5,0.455,9,1.0,-2.42,-2.48,-2.32,1
mixture_p50,mixture,p50,RGB,-2.5,0.455,10,1.0,-2.4,-2.46,-2.26,1
mixture_p50,mixture,p50,RGB,-2.5,0.455,11,0.9962,-2.46,-2.5,-2.42,1
mixture_p50,mixture,p50,RGB,-2.5,0.455,12,1.0,-2.36,-2.46,-2.24,1
mixture_p50,mixture,p50,RGB,-2.5,0.455,13,1.0,-2.38,-2.46,-2.28,1
mixture_p50,mixture,p50,RGB,-2.5,0.455,14,1.0,-2.42,-2.48,-2.36,1
mixture_p50,mixture,p50,RGB,-2.5,0.455,15,0.6891,-2.36,-2.44,-1.72,1
mixture_p50,mixture,p50,RGB,-2.5,0.455,16,0.6671,-2.4,-2.48,-1.72,1
mixture_p50,mixture,p50,RGB,-2.5,0.455,17,0.999,-2.46,-2.5,-2.42,1
mixture_p50,mixture,p50,RGB,-2.5,0.455,18,0.9887,-2.48,-2.5,-2.38,1
mixture_p50,mixture,p50,RGB,-2.5,0.455,19,0.9985,-2.46,-2.5,-2.4,1
mixture_p50,mixture,p50,RGB,-2.5,0.455,20,0.9881,-2.46,-2.5,-2.4,1
mixture_p50,mixture,p50,RGB,-2.5,0.455,21,1.0,-2.42,-2.48,-2.34,1
mixture_p50,mixture,p50,RGB,-2.5,0.455,22,1.0,-2.42,-2.48,-2.34,1
mixture_p50,mixture,p50,RGB,-2.5,0.455,23,1.0,-2.44,-2.5,-2.38,1
mixture_p50,mixture,p50,RGB,-2.5,0.455,24,1.0,-2.44,-2.48,-2.36,1
mixture_p50,mixture,p50,RGB,-2.5,0.455,25,1.0,-2.46,-2.5,-2.4,1
mixture_p50,mixture,p50,RGB,-2.5,0.455,26,1.0,-2.44,-2.5,-2.36,1
mixture_p50,mixture,p50,RGB,-2.5,0.455,27,1.0,-2.38,-2.48,-2.24,1
mixture_p50,mixture,p50,RGB,-2.5,0.455,28,1.0,-2.44,-2.48,-2.38,1
mixture_p50,mixture,p50,RGB,-2.5,0.455,29,0.8888,-2.42,-2.48,-2.34,1
mixture_p50,mixture,p50,RGB,-2.5,0.455,30,0.9999,-2.44,-2.5,-2.4,1
mixture_p50,mixture,p50,RGB,-2.5,0.455,31,0.9999,-2.42,-2.48,-2.3,1
mixture_p50,mixture,p50,RGB,-2.5,0.455,32,1.0,-2.42,-2.48,-2.32,1
mixture_p50,mixture,p50,RGB,-2.5,0.455,33,1.0,-2.34,-2.46,-2.2,1
mixture_p50,mixture,p50,RGB,-2.5,0.455,34,1.0,-2.38,-2.48,-2.26,1
mixture_p50,mixture,p50,RGB,-2.5,0.455,35,0.9284,-2.44,-2.5,-2.36,1
mixture_p50,mixture,p50,RGB,-2.5,0.455,36,0.9998,-2.44,-2.5,-2.38,1
mixture_p50,mixture,p50,RGB,-2.5,0.455,37,1.0,-2.46,-2.5,-2.42,1
mixture_p50,mixture,p50,RGB,-2.5,0.455,38,0.998,-2.42,-2.48,-2.36,1
mixture_p50,mixture,p50,RGB,-2.5,0.455,39,0.0996,-2.32,-2.46,-2.06,0
mixture_p50,mixture,p50,RGB,-2.5,0.455,40,1.0,-2.46,-2.5,-2.4,1
mixture_p50,mixture,p50,RGB,-2.5,0.455,41,0.9997,-2.42,-2.48,-2.3,1
mixture_p50,mixture,p50,RGB,-2.5,0.455,42,1.0,-2.44,-2.48,-2.32,1
mixture_p50,mixture,p50,RGB,-2.5,0.455,43,0.9998,-2.42,-2.48,-2.32,1
mixture_p50,mixture,p50,RGB,-2.5,0.455,44,0.9904,-2.46,-2.5,-2.4,1
mixture_p50,mixture,p50,RGB,-2.5,0.455,45,0.9988,-2.34,-2.46,-2.22,1
mixture_p50,mixture,p50,RGB,-2.5,0.455,46,1.0,-2.4,-2.48,-2.28,1
mixture_p50,mixture,p50,RGB,-2.5,0.455,47,1.0,-2.44,-2.48,-2.34,1
mixture_p50,mixture,p50,RGB,-2.5,0.455,48,0.9998,-2.42,-2.48,-2.34,1
mixture_p50,mixture,p50,RGB,-2.5,0.455,49,1.0,-2.46,-2.5,-2.42,1
mixture_p50,mixture,p50,RGB,-2.5,0.455,50,1.0,-2.42,-2.48,-2.3,1
mixture_p50,mixture,p50,RGB,-2.5,0.455,51,0.999,-2.28,-2.42,-2.12,1
mixture_p50,mixture,p50,RGB,-2.5,0.455,52,0.9999,-2.46,-2.5,-2.36,1
mixture_p50,mixture,p50,RGB,-2.5,0.455,53,0.9999,-2.38,-2.46,-2.32,1
mixture_p50,mixture,p50,RGB,-2.5,0.455,54,0.87,-2.44,-2.48,-2.34,1
mixture_p50,mixture,p50,RGB,-2.5,0.455,55,1.0,-2.4,-2.48,-2.32,1
mixture_p50,mixture,p50,RGB,-2.5,0.455,56,1.0,-2.42,-2.48,-2.3,1
mixture_p50,mixture,p50,RGB,-2.5,0.455,57,0.9999,-2.4,-2.46,-2.34,1
mixture_p50,mixture,p50,RGB,-2.5,0.455,58,1.0,-2.48,-2.5,-2.46,1
mixture_p50,mixture,p50,RGB,-2.5,0.455,59,0.9177,-2.42,-2.48,-2.36,1
mixture_p50,mixture,p50,MS,-2.5,0.455,0,0.7568,-2.36,-2.46,-2.22,0
mixture_p50,mixture,p50,MS,-2.5,0.455,1,0.7563,-2.3,-2.44,-2.16,0
mixture_p50,mixture,p50,MS,-2.5,0.455,2,0.0143,-2.28,-2.44,-2.04,1
mixture_p50,mixture,p50,MS,-2.5,0.455,3,0.1158,-2.34,-2.46,-2.1,1
mixture_p50,mixture,p50,MS,-2.5,0.455,4,0.0501,-2.2,-2.42,-1.9,1
mixture_p50,mixture,p50,MS,-2.5,0.455,5,0.1134,-2.34,-2.46,-2.14,1
mixture_p50,mixture,p50,MS,-2.5,0.455,6,0.3873,-2.32,-2.46,-2.12,1
mixture_p50,mixture,p50,MS,-2.5,0.455,7,0.0822,-2.14,-2.38,-1.84,1
mixture_p50,mixture,p50,MS,-2.5,0.455,8,0.9567,-2.42,-2.48,-2.3,0
mixture_p50,mixture,p50,MS,-2.5,0.455,9,0.6184,-2.38,-2.46,-2.2,0
mixture_p50,mixture,p50,MS,-2.5,0.455,10,0.0585,-2.32,-2.46,-2.12,1
mixture_p50,mixture,p50,MS,-2.5,0.455,11,0.0117,-2.22,-2.42,-1.96,1
mixture_p50,mixture,p50,MS,-2.5,0.455,12,0.4692,-2.4,-2.48,-2.28,1
mixture_p50,mixture,p50,MS,-2.5,0.455,13,0.7874,-2.38,-2.48,-2.22,0
mixture_p50,mixture,p50,MS,-2.5,0.455,14,0.0158,-2.26,-2.44,-2.0,1
mixture_p50,mixture,p50,MS,-2.5,0.455,15,0.0128,-2.22,-2.42,-1.96,1
mixture_p50,mixture,p50,MS,-2.5,0.455,16,0.5804,-2.44,-2.48,-2.32,0
mixture_p50,mixture,p50,MS,-2.5,0.455,17,0.4505,-2.38,-2.48,-2.26,1
mixture_p50,mixture,p50,MS,-2.5,0.455,18,0.5223,-2.4,-2.48,-2.24,0
mixture_p50,mixture,p50,MS,-2.5,0.455,19,0.2239,-2.32,-2.46,-2.08,1
mixture_p50,mixture,p50,MS,-2.5,0.455,20,0.1407,-2.3,-2.44,-2.04,1
mixture_p50,mixture,p50,MS,-2.5,0.455,21,0.598,-2.38,-2.48,-2.26,0
mixture_p50,mixture,p50,MS,-2.5,0.455,22,0.6397,-2.38,-2.46,-2.22,0
mixture_p50,mixture,p50,MS,-2.5,0.455,23,0.0155,-2.06,-2.34,-1.78,1
mixture_p50,mixture,p50,MS,-2.5,0.455,24,0.4224,-2.36,-2.46,-2.14,1
mixture_p50,mixture,p50,MS,-2.5,0.455,25,0.0576,-2.04,-2.32,-1.74,1
mixture_p50,mixture,p50,MS,-2.5,0.455,26,0.0196,-2.12,-2.38,-1.84,1
mixture_p50,mixture,p50,MS,-2.5,0.455,27,0.0032,-1.86,-2.18,-1.62,1
mixture_p50,mixture,p50,MS,-2.5,0.455,28,0.0142,-2.16,-2.4,-1.88,1
mixture_p50,mixture,p50,MS,-2.5,0.455,29,0.0005,-1.86,-2.16,-1.6,1
mixture_p50,mixture,p50,MS,-2.5,0.455,30,0.0815,-2.4,-2.48,-2.26,1
mixture_p50,mixture,p50,MS,-2.5,0.455,31,0.0033,-1.74,-2.06,-1.48,1
mixture_p50,mixture,p50,MS,-2.5,0.455,32,0.2094,-2.22,-2.4,-1.96,1
mixture_p50,mixture,p50,MS,-2.5,0.455,33,0.4971,-2.34,-2.46,-2.16,1
mixture_p50,mixture,p50,MS,-2.5,0.455,34,0.7165,-2.36,-2.46,-2.2,0
mixture_p50,mixture,p50,MS,-2.5,0.455,35,0.0962,-2.08,-2.36,-1.76,1
mixture_p50,mixture,p50,MS,-2.5,0.455,36,0.0047,-2.34,-2.46,-2.16,1
mixture_p50,mixture,p50,MS,-2.5,0.455,37,0.1274,-2.3,-2.44,-2.08,1
mixture_p50,mixture,p50,MS,-2.5,0.455,38,0.0577,-2.34,-2.46,-2.16,1
mixture_p50,mixture,p50,MS,-2.5,0.455,39,0.0003,-2.26,-2.44,-2.02,1
mixture_p50,mixture,p50,MS,-2.5,0.455,40,0.0446,-2.22,-2.42,-1.98,1
mixture_p50,mixture,p50,MS,-2.5,0.455,41,0.0238,-2.0,-2.3,-1.7,1
mixture_p50,mixture,p50,MS,-2.5,0.455,42,0.5962,-2.36,-2.46,-2.18,0
mixture_p50,mixture,p50,MS,-2.5,0.455,43,0.0636,-2.1,-2.36,-1.8,1
mixture_p50,mixture,p50,MS,-2.5,0.455,44,0.5418,-2.38,-2.48,-2.22,0
mixture_p50,mixture,p50,MS,-2.5,0.455,45,0.011,-2.38,-2.48,-2.2,1
mixture_p50,mixture,p50,MS,-2.5,0.455,46,0.0045,-1.7,-2.0,-1.44,1
mixture_p50,mixture,p50,MS,-2.5,0.455,47,0.7388,-2.32,-2.46,-2.18,0
mixture_p50,mixture,p50,MS,-2.5,0.455,48,0.1836,-2.34,-2.46,-2.12,1
mixture_p50,mixture,p50,MS,-2.5,0.455,49,0.1324,-2.42,-2.48,-2.28,1
mixture_p50,mixture,p50,MS,-2.5,0.455,50,0.0461,-2.28,-2.44,-2.04,1
mixture_p50,mixture,p50,MS,-2.5,0.455,51,0.3999,-2.26,-2.44,-1.88,1
mixture_p50,mixture,p50,MS,-2.5,0.455,52,0.0024,-2.2,-2.42,-1.94,1
mixture_p50,mixture,p50,MS,-2.5,0.455,53,0.0595,-2.32,-2.46,-2.1,1
mixture_p50,mixture,p50,MS,-2.5,0.455,54,0.1082,-2.22,-2.42,-1.94,1
mixture_p50,mixture,p50,MS,-2.5,0.455,55,0.2102,-2.24,-2.42,-1.94,1
mixture_p50,mixture,p50,MS,-2.5,0.455,56,0.1617,-2.24,-2.42,-1.94,1
mixture_p50,mixture,p50,MS,-2.5,0.455,57,0.0776,-2.18,-2.4,-1.88,1
mixture_p50,mixture,p50,MS,-2.5,0.455,58,0.0009,-2.0,-2.26,-1.76,1
mixture_p50,mixture,p50,MS,-2.5,0.455,59,0.2215,-2.38,-2.48,-2.24,1
mixture_p50,mixture,p50,RGB,-2.5,0.537,0,1.0,-2.38,-2.48,-2.2,1
mixture_p50,mixture,p50,RGB,-2.5,0.537,1,1.0,-2.34,-2.46,-2.16,1
mixture_p50,mixture,p50,RGB,-2.5,0.537,2,1.0,-2.28,-2.44,-2.08,1
mixture_p50,mixture,p50,RGB,-2.5,0.537,3,1.0,-2.32,-2.46,-2.12,1
mixture_p50,mixture,p50,RGB,-2.5,0.537,4,1.0,-2.22,-2.4,-2.04,1
mixture_p50,mixture,p50,RGB,-2.5,0.537,5,1.0,-2.16,-2.34,-2.04,1
mixture_p50,mixture,p50,RGB,-2.5,0.537,6,1.0,-2.36,-2.46,-2.18,1
mixture_p50,mixture,p50,RGB,-2.5,0.537,7,1.0,-2.28,-2.44,-2.08,1
mixture_p50,mixture,p50,RGB,-2.5,0.537,8,1.0,-2.24,-2.42,-2.06,1
mixture_p50,mixture,p50,RGB,-2.5,0.537,9,1.0,-2.4,-2.48,-2.26,1
mixture_p50,mixture,p50,RGB,-2.5,0.537,10,1.0,-2.26,-2.42,-2.06,1
mixture_p50,mixture,p50,RGB,-2.5,0.537,11,1.0,-2.4,-2.48,-2.24,1
mixture_p50,mixture,p50,RGB,-2.5,0.537,12,1.0,-2.34,-2.46,-2.16,1
mixture_p50,mixture,p50,RGB,-2.5,0.537,13,1.0,-2.36,-2.48,-2.2,1
mixture_p50,mixture,p50,RGB,-2.5,0.537,14,1.0,-2.34,-2.46,-2.14,1
mixture_p50,mixture,p50,RGB,-2.5,0.537,15,1.0,-2.34,-2.46,-2.16,1
mixture_p50,mixture,p50,RGB,-2.5,0.537,16,1.0,-2.34,-2.46,-2.18,1
mixture_p50,mixture,p50,RGB,-2.5,0.537,17,1.0,-2.26,-2.44,-2.08,1
mixture_p50,mixture,p50,RGB,-2.5,0.537,18,1.0,-2.06,-2.28,-1.92,1
mixture_p50,mixture,p50,RGB,-2.5,0.537,19,1.0,-2.3,-2.44,-2.12,1
mixture_p50,mixture,p50,RGB,-2.5,0.537,20,1.0,-2.38,-2.48,-2.2,1
mixture_p50,mixture,p50,RGB,-2.5,0.537,21,1.0,-2.2,-2.4,-2.0,1
mixture_p50,mixture,p50,RGB,-2.5,0.537,22,1.0,-2.26,-2.42,-2.06,1
mixture_p50,mixture,p50,RGB,-2.5,0.537,23,1.0,-2.32,-2.46,-2.12,1
mixture_p50,mixture,p50,RGB,-2.5,0.537,24,1.0,-2.2,-2.4,-2.0,1
mixture_p50,mixture,p50,RGB,-2.5,0.537,25,1.0,-2.32,-2.46,-2.14,1
mixture_p50,mixture,p50,RGB,-2.5,0.537,26,1.0,-2.18,-2.38,-2.0,1
mixture_p50,mixture,p50,RGB,-2.5,0.537,27,1.0,-2.38,-2.48,-2.2,1
mixture_p50,mixture,p50,RGB,-2.5,0.537,28,1.0,-2.3,-2.44,-2.1,1
mixture_p50,mixture,p50,RGB,-2.5,0.537,29,1.0,-2.4,-2.48,-2.26,1
mixture_p50,mixture,p50,RGB,-2.5,0.537,30,1.0,-2.3,-2.44,-2.1,1
mixture_p50,mixture,p50,RGB,-2.5,0.537,31,1.0,-2.32,-2.46,-2.14,1
mixture_p50,mixture,p50,RGB,-2.5,0.537,32,1.0,-2.34,-2.46,-2.14,1
mixture_p50,mixture,p50,RGB,-2.5,0.537,33,1.0,-2.04,-2.26,-1.9,1
mixture_p50,mixture,p50,RGB,-2.5,0.537,34,1.0,-2.38,-2.48,-2.22,1
mixture_p50,mixture,p50,RGB,-2.5,0.537,35,1.0,-2.38,-2.48,-2.2,1
mixture_p50,mixture,p50,RGB,-2.5,0.537,36,1.0,-2.32,-2.46,-2.16,1
mixture_p50,mixture,p50,RGB,-2.5,0.537,37,1.0,-2.24,-2.4,-2.12,1
mixture_p50,mixture,p50,RGB,-2.5,0.537,38,1.0,-2.26,-2.42,-2.06,1
mixture_p50,mixture,p50,RGB,-2.5,0.537,39,1.0,-2.3,-2.44,-2.1,1
mixture_p50,mixture,p50,RGB,-2.5,0.537,40,1.0,-2.4,-2.48,-2.24,1
mixture_p50,mixture,p50,RGB,-2.5,0.537,41,1.0,-2.32,-2.46,-2.12,1
mixture_p50,mixture,p50,RGB,-2.5,0.537,42,1.0,-2.28,-2.44,-2.1,1
mixture_p50,mixture,p50,RGB,-2.5,0.537,43,1.0,-2.3,-2.44,-2.1,1
mixture_p50,mixture,p50,RGB,-2.5,0.537,44,1.0,-2.22,-2.4,-2.06,1
mixture_p50,mixture,p50,RGB,-2.5,0.537,45,1.0,-2.36,-2.46,-2.18,1
mixture_p50,mixture,p50,RGB,-2.5,0.537,46,1.0,-2.34,-2.46,-2.16,1
mixture_p50,mixture,p50,RGB,-2.5,0.537,47,1.0,-2.3,-2.44,-2.1,1
mixture_p50,mixture,p50,RGB,-2.5,0.537,48,1.0,-2.22,-2.4,-2.06,1
mixture_p50,mixture,p50,RGB,-2.5,0.537,49,1.0,-2.42,-2.48,-2.28,1
mixture_p50,mixture,p50,RGB,-2.5,0.537,50,1.0,-2.34,-2.46,-2.16,1
mixture_p50,mixture,p50,RGB,-2.5,0.537,51,1.0,-2.38,-2.48,-2.24,1
mixture_p50,mixture,p50,RGB,-2.5,0.537,52,1.0,-2.16,-2.36,-1.96,1
mixture_p50,mixture,p50,RGB,-2.5,0.537,53,1.0,-2.42,-2.48,-2.3,1
mixture_p50,mixture,p50,RGB,-2.5,0.537,54,1.0,-2.32,-2.46,-2.16,1
mixture_p50,mixture,p50,RGB,-2.5,0.537,55,1.0,-2.38,-2.48,-2.24,1
mixture_p50,mixture,p50,RGB,-2.5,0.537,56,1.0,-2.36,-2.46,-2.2,1
mixture_p50,mixture,p50,RGB,-2.5,0.537,57,1.0,-2.2,-2.38,-2.04,1
mixture_p50,mixture,p50,RGB,-2.5,0.537,58,1.0,-1.96,-2.16,-1.84,1
mixture_p50,mixture,p50,RGB,-2.5,0.537,59,1.0,-2.38,-2.48,-2.24,1
mixture_p50,mixture,p50,MS,-2.5,0.537,0,0.6483,-2.34,-2.46,-2.16,0
mixture_p50,mixture,p50,MS,-2.5,0.537,1,0.6099,-2.18,-2.38,-1.98,0
mixture_p50,mixture,p50,MS,-2.5,0.537,2,0.2559,-2.38,-2.48,-2.2,1
mixture_p50,mixture,p50,MS,-2.5,0.537,3,0.1951,-2.36,-2.46,-2.16,1
mixture_p50,mixture,p50,MS,-2.5,0.537,4,0.2921,-2.32,-2.46,-2.12,1
mixture_p50,mixture,p50,MS,-2.5,0.537,5,0.6351,-2.18,-2.38,-2.0,0
mixture_p50,mixture,p50,MS,-2.5,0.537,6,0.0924,-2.3,-2.44,-2.08,1
mixture_p50,mixture,p50,MS,-2.5,0.537,7,0.4114,-1.94,-2.14,-1.7,1
mixture_p50,mixture,p50,MS,-2.5,0.537,8,0.0516,-2.12,-2.36,-1.88,1
mixture_p50,mixture,p50,MS,-2.5,0.537,9,0.043,-2.22,-2.42,-1.98,1
mixture_p50,mixture,p50,MS,-2.5,0.537,10,0.4216,-2.24,-2.42,-2.0,1
mixture_p50,mixture,p50,MS,-2.5,0.537,11,0.2819,-2.34,-2.46,-2.14,1
mixture_p50,mixture,p50,MS,-2.5,0.537,12,0.0819,-2.24,-2.42,-2.0,1
mixture_p50,mixture,p50,MS,-2.5,0.537,13,0.0825,-2.16,-2.38,-1.92,1
mixture_p50,mixture,p50,MS,-2.5,0.537,14,0.3587,-1.92,-2.14,-1.72,1
mixture_p50,mixture,p50,MS,-2.5,0.537,15,0.1289,-2.26,-2.42,-2.02,1
mixture_p50,mixture,p50,MS,-2.5,0.537,16,0.5975,-2.36,-2.46,-2.18,0
mixture_p50,mixture,p50,MS,-2.5,0.537,17,0.4466,-2.36,-2.46,-2.18,1
mixture_p50,mixture,p50,MS,-2.5,0.537,18,0.3087,-1.96,-2.18,-1.72,1
mixture_p50,mixture,p50,MS,-2.5,0.537,19,0.1558,-2.24,-2.42,-2.02,1
mixture_p50,mixture,p50,MS,-2.5,0.537,20,0.0377,-2.32,-2.46,-2.12,1
mixture_p50,mixture,p50,MS,-2.5,0.537,21,0.0067,-2.22,-2.42,-1.98,1
mixture_p50,mixture,p50,MS,-2.5,0.537,22,0.2792,-2.26,-2.44,-2.02,1
mixture_p50,mixture,p50,MS,-2.5,0.537,23,0.4628,-2.24,-2.42,-2.02,1
mixture_p50,mixture,p50,MS,-2.5,0.537,24,0.0555,-2.06,-2.32,-1.8,1
mixture_p50,mixture,p50,MS,-2.5,0.537,25,0.0558,-2.3,-2.44,-2.08,1
mixture_p50,mixture,p50,MS,-2.5,0.537,26,0.764,-2.38,-2.48,-2.22,0
mixture_p50,mixture,p50,MS,-2.5,0.537,27,0.9658,-2.36,-2.46,-2.18,0
mixture_p50,mixture,p50,MS,-2.5,0.537,28,0.0044,-1.52,-1.78,-1.3,1
mixture_p50,mixture,p50,MS,-2.5,0.537,29,0.2319,-2.22,-2.42,-2.0,1
mixture_p50,mixture,p50,MS,-2.5,0.537,30,0.3221,-2.12,-2.34,-1.9,1
mixture_p50,mixture,p50,MS,-2.5,0.537,31,0.2003,-2.36,-2.46,-2.18,1
mixture_p50,mixture,p50,MS,-2.5,0.537,32,0.1077,-2.18,-2.4,-1.94,1
mixture_p50,mixture,p50,MS,-2.5,0.537,33,0.1241,-2.08,-2.32,-1.84,1
mixture_p50,mixture,p50,MS,-2.5,0.537,34,0.9115,-2.38,-2.48,-2.22,0
mixture_p50,mixture,p50,MS,-2.5,0.537,35,0.3085,-2.16,-2.38,-1.94,1
mixture_p50,mixture,p50,MS,-2.5,0.537,36,0.0546,-2.4,-2.48,-2.24,1
mixture_p50,mixture,p50,MS,-2.5,0.537,37,0.6347,-2.28,-2.44,-2.08,0
mixture_p50,mixture,p50,MS,-2.5,0.537,38,0.2245,-2.16,-2.38,-1.92,1
mixture_p50,mixture,p50,MS,-2.5,0.537,39,0.3996,-2.26,-2.44,-2.04,1
mixture_p50,mixture,p50,MS,-2.5,0.537,40,0.0358,-1.84,-2.12,-1.58,1
mixture_p50,mixture,p50,MS,-2.5,0.537,41,0.6304,-2.18,-2.38,-1.98,0
mixture_p50,mixture,p50,MS,-2.5,0.537,42,0.1346,-2.18,-2.38,-1.94,1
mixture_p50,mixture,p50,MS,-2.5,0.537,43,0.3943,-2.38,-2.48,-2.2,1
mixture_p50,mixture,p50,MS,-2.5,0.537,44,0.1012,-2.36,-2.46,-2.18,1
mixture_p50,mixture,p50,MS,-2.5,0.537,45,0.04,-2.22,-2.42,-1.98,1
mixture_p50,mixture,p50,MS,-2.5,0.537,46,0.7702,-2.24,-2.42,-2.02,0
mixture_p50,mixture,p50,MS,-2.5,0.537,47,0.5712,-1.98,-2.18,-1.82,0
mixture_p50,mixture,p50,MS,-2.5,0.537,48,0.0971,-1.98,-2.24,-1.74,1
mixture_p50,mixture,p50,MS,-2.5,0.537,49,0.7763,-2.38,-2.48,-2.2,0
mixture_p50,mixture,p50,MS,-2.5,0.537,50,0.1448,-1.94,-2.2,-1.68,1
mixture_p50,mixture,p50,MS,-2.5,0.537,51,0.5421,-2.12,-2.36,-1.94,0
mixture_p50,mixture,p50,MS,-2.5,0.537,52,0.48,-2.24,-2.42,-2.02,1
mixture_p50,mixture,p50,MS,-2.5,0.537,53,0.0445,-2.24,-2.42,-1.98,1
mixture_p50,mixture,p50,MS,-2.5,0.537,54,0.7537,-2.36,-2.46,-2.18,0
mixture_p50,mixture,p50,MS,-2.5,0.537,55,0.0517,-2.42,-2.48,-2.3,1
mixture_p50,mixture,p50,MS,-2.5,0.537,56,0.7944,-2.3,-2.44,-2.1,0
mixture_p50,mixture,p50,MS,-2.5,0.537,57,0.1214,-2.24,-2.42,-2.02,1
mixture_p50,mixture,p50,MS,-2.5,0.537,58,0.5597,-2.4,-2.48,-2.24,0
mixture_p50,mixture,p50,MS,-2.5,0.537,59,0.0797,-2.16,-2.38,-1.92,1
mixture_p50,mixture,p50,RGB,-2.5,0.62,0,1.0,-2.34,-2.46,-2.16,1
mixture_p50,mixture,p50,RGB,-2.5,0.62,1,1.0,-2.4,-2.48,-2.26,1
mixture_p50,mixture,p50,RGB,-2.5,0.62,2,1.0,-2.38,-2.48,-2.22,1
mixture_p50,mixture,p50,RGB,-2.5,0.62,3,1.0,-2.3,-2.44,-2.1,1
mixture_p50,mixture,p50,RGB,-2.5,0.62,4,1.0,-2.4,-2.48,-2.26,1
mixture_p50,mixture,p50,RGB,-2.5,0.62,5,1.0,-2.32,-2.46,-2.12,1
mixture_p50,mixture,p50,RGB,-2.5,0.62,6,1.0,-2.42,-2.48,-2.28,1
mixture_p50,mixture,p50,RGB,-2.5,0.62,7,1.0,-2.24,-2.42,-2.02,1
mixture_p50,mixture,p50,RGB,-2.5,0.62,8,1.0,-2.36,-2.46,-2.18,1
mixture_p50,mixture,p50,RGB,-2.5,0.62,9,1.0,-2.34,-2.46,-2.16,1
mixture_p50,mixture,p50,RGB,-2.5,0.62,10,1.0,-2.32,-2.46,-2.12,1
mixture_p50,mixture,p50,RGB,-2.5,0.62,11,1.0,-2.44,-2.5,-2.34,1
mixture_p50,mixture,p50,RGB,-2.5,0.62,12,1.0,-2.34,-2.46,-2.16,1
mixture_p50,mixture,p50,RGB,-2.5,0.62,13,1.0,-2.34,-2.46,-2.16,1
mixture_p50,mixture,p50,RGB,-2.5,0.62,14,1.0,-2.38,-2.48,-2.22,1
mixture_p50,mixture,p50,RGB,-2.5,0.62,15,1.0,-2.38,-2.48,-2.2,1
mixture_p50,mixture,p50,RGB,-2.5,0.62,16,1.0,-2.44,-2.48,-2.32,1
mixture_p50,mixture,p50,RGB,-2.5,0.62,17,1.0,-2.18,-2.38,-1.98,1
mixture_p50,mixture,p50,RGB,-2.5,0.62,18,1.0,-2.36,-2.46,-2.2,1
mixture_p50,mixture,p50,RGB,-2.5,0.62,19,1.0,-2.2,-2.4,-1.98,1
mixture_p50,mixture,p50,RGB,-2.5,0.62,20,1.0,-2.36,-2.46,-2.2,1
mixture_p50,mixture,p50,RGB,-2.5,0.62,21,1.0,-2.36,-2.46,-2.2,1
mixture_p50,mixture,p50,RGB,-2.5,0.62,22,1.0,-2.36,-2.46,-2.18,1
mixture_p50,mixture,p50,RGB,-2.5,0.62,23,1.0,-2.3,-2.44,-2.1,1
mixture_p50,mixture,p50,RGB,-2.5,0.62,24,1.0,-2.0,-2.24,-1.8,1
mixture_p50,mixture,p50,RGB,-2.5,0.62,25,1.0,-2.32,-2.46,-2.12,1
mixture_p50,mixture,p50,RGB,-2.5,0.62,26,1.0,-2.34,-2.46,-2.16,1
mixture_p50,mixture,p50,RGB,-2.5,0.62,27,1.0,-2.4,-2.48,-2.26,1
mixture_p50,mixture,p50,RGB,-2.5,0.62,28,1.0,-2.36,-2.46,-2.2,1
mixture_p50,mixture,p50,RGB,-2.5,0.62,29,1.0,-2.42,-2.48,-2.28,1
mixture_p50,mixture,p50,RGB,-2.5,0.62,30,1.0,-2.28,-2.44,-2.08,1
mixture_p50,mixture,p50,RGB,-2.5,0.62,31,1.0,-2.26,-2.42,-2.06,1
mixture_p50,mixture,p50,RGB,-2.5,0.62,32,1.0,-2.0,-2.24,-1.8,1
mixture_p50,mixture,p50,RGB,-2.5,0.62,33,1.0,-2.38,-2.48,-2.22,1
mixture_p50,mixture,p50,RGB,-2.5,0.62,34,1.0,-2.4,-2.48,-2.26,1
mixture_p50,mixture,p50,RGB,-2.5,0.62,35,1.0,-2.3,-2.44,-2.1,1
mixture_p50,mixture,p50,RGB,-2.5,0.62,36,1.0,-2.38,-2.48,-2.2,1
mixture_p50,mixture,p50,RGB,-2.5,0.62,37,1.0,-2.32,-2.46,-2.14,1
